date,open,high,low,close
2019-10-17,3000.77,3008.29,2991.79,2997.95
2019-10-18,2996.84,3000,2976.31,2986.2
2019-10-21,2996.48,3007.33,2995.35,3006.72
2019-10-22,3010.73,3014.57,2995.54,2995.99
2019-10-23,2994.01,3004.78,2991.21,3004.52
2019-10-24,3014.78,3016.07,3000.42,3010.29
2019-10-25,3003.32,3027.39,3001.94,3022.55
2019-10-28,3032.12,3044.08,3032.12,3039.42
2019-10-29,3035.39,3047.87,3034.81,3036.89
2019-10-30,3039.74,3050.1,3028.39,3046.77
2019-10-31,3046.9,3046.9,3023.19,3037.56
2019-11-01,3050.72,3066.95,3050.72,3066.91
2019-11-04,3078.96,3085.2,3074.87,3078.27
2019-11-05,3080.8,3083.95,3072.15,3074.62
2019-11-06,3075.1,3078.34,3065.89,3076.78
2019-11-07,3087.02,3097.74,3080.23,3085.18
2019-11-08,3081.25,3093.09,3074.12,3093.08
2019-11-11,3080.33,3088.33,3075.82,3087.01
2019-11-12,3089.28,3102.61,3084.73,3091.84
2019-11-13,3084.18,3098.06,3078.8,3094.04
2019-11-14,3090.75,3098.2,3083.26,3096.63
2019-11-15,3107.92,3120.46,3104.6,3120.46
2019-11-18,3117.91,3124.17,3112.06,3122.03
2019-11-19,3127.45,3127.64,3113.47,3120.18
2019-11-20,3114.66,3118.97,3091.41,3108.46
2019-11-21,3108.49,3110.11,3094.55,3103.54
2019-11-22,3111.41,3112.87,3099.26,3110.29
2019-11-25,3117.44,3133.83,3117.44,3133.64
2019-11-26,3134.85,3142.69,3131,3140.52
2019-11-27,3145.49,3154.26,3143.41,3153.63
2019-11-29,3147.18,3150.3,3139.34,3140.98
2019-12-02,3143.85,3144.31,3110.78,3113.87
2019-12-03,3087.41,3094.97,3070.49,3093.2
2019-12-04,3103.5,3119.38,3102.53,3112.76
2019-12-05,3119.21,3119.45,3103.76,3117.43
2019-12-06,3134.62,3150.6,3134.62,3145.91
2019-12-09,3141.86,3148.87,3135.46,3135.96
2019-12-10,3135.36,3142.12,3126.09,3132.52
2019-12-11,3135.75,3143.98,3133.21,3141.63
2019-12-12,3141.23,3176.28,3138.47,3168.57
2019-12-13,3166.65,3182.68,3156.51,3168.8
2019-12-16,3183.63,3197.71,3183.63,3191.45
2019-12-17,3195.4,3198.22,3191.03,3192.52
2019-12-18,3195.21,3198.48,3191.14,3191.14
2019-12-19,3192.32,3205.48,3192.32,3205.37
2019-12-20,3223.33,3225.65,3216.03,3221.22
2019-12-23,3226.05,3227.78,3222.3,3224.01
2019-12-24,3225.45,3226.43,3220.51,3223.38
2019-12-26,3227.2,3240.08,3227.2,3239.91
2019-12-27,3247.23,3247.93,3234.37,3240.02
2019-12-30,3240.09,3240.92,3216.57,3221.29
2019-12-31,3215.18,3231.72,3212.03,3230.78
2020-01-02,3244.67,3258.14,3235.53,3257.85
2020-01-03,3226.36,3246.15,3222.34,3234.85
2020-01-06,3217.55,3246.84,3214.64,3246.28
2020-01-07,3241.86,3244.91,3232.43,3237.18
2020-01-08,3238.59,3267.07,3236.67,3253.05
2020-01-09,3266.03,3275.58,3263.67,3274.7
2020-01-10,3281.81,3282.99,3260.86,3265.35
2020-01-13,3271.13,3288.13,3268.43,3288.13
2020-01-14,3285.35,3294.25,3277.19,3283.15
2020-01-15,3282.27,3298.66,3280.69,3289.29
2020-01-16,3302.97,3317.11,3302.82,3316.81
2020-01-17,3323.66,3329.88,3318.86,3329.62
2020-01-21,3321.03,3329.79,3316.61,3320.79
2020-01-22,3330.02,3337.77,3320.04,3321.75
2020-01-23,3315.77,3326.88,3301.87,3325.54
2020-01-24,3333.1,3333.18,3281.53,3295.47
2020-01-27,3247.16,3258.85,3234.5,3243.63
2020-01-28,3255.35,3285.78,3253.22,3276.24
2020-01-29,3289.46,3293.47,3271.89,3273.4
2020-01-30,3256.45,3285.91,3242.8,3283.66
2020-01-31,3282.33,3282.33,3214.68,3225.52
2020-02-03,3235.66,3268.44,3235.66,3248.92
2020-02-04,3280.61,3306.92,3280.61,3297.59
2020-02-05,3324.91,3337.58,3313.75,3334.69
2020-02-06,3344.92,3347.96,3334.39,3345.78
2020-02-07,3335.54,3341.42,3322.12,3327.71
2020-02-10,3318.28,3352.26,3317.77,3352.09
2020-02-11,3365.87,3375.63,3352.72,3357.75
2020-02-12,3370.5,3381.47,3369.72,3379.45
2020-02-13,3365.9,3385.09,3360.52,3373.94
2020-02-14,3378.08,3380.69,3366.15,3380.16
2020-02-18,3369.04,3375.01,3355.61,3370.29
2020-02-19,3380.39,3393.52,3378.93,3386.15
2020-02-20,3380.45,3389.15,3341.05,3373.23
2020-02-21,3360.5,3360.76,3328.45,3337.75
2020-02-24,3257.61,3259.81,3214.65,3225.89
2020-02-25,3238.94,3245.58,3118.77,3128.21
2020-02-26,3139.9,3182.51,3108.99,3116.39
2020-02-27,3062.54,3097.07,2977.39,2978.76
2020-02-28,2916.9,2959.72,2855.84,2954.22
2020-03-02,2974.28,3090.96,2945.82,3090.23
2020-03-03,3096.46,3136.39,2977.24,3003.37
2020-03-04,3045.75,3130.2,3034.38,3130.12
2020-03-05,3075.7,3083.04,2999.83,3023.94
2020-03-06,2954.2,2985.93,2901.54,2972.37
2020-03-09,2863.89,2863.89,2734.43,2746.56
2020-03-10,2813.48,2882.59,2734,2882.23
2020-03-11,2825.6,2825.6,2707.22,2741.38
2020-03-12,2630.86,2659.79,2479.9,2480.64
2020-03-13,2569.99,2711.04,2492.37,2711.02
2020-03-16,2508.59,2562.98,2381.31,2386.13
2020-03-17,2425.66,2553.93,2367.04,2529.19
2020-03-18,2436.5,2453.57,2280.52,2398.1
2020-03-19,2393.48,2466.97,2319.78,2409.39
2020-03-20,2431.94,2453.01,2295.56,2304.92
2020-03-23,2290.71,2300.73,2191.86,2237.4
2020-03-24,2344.44,2449.71,2344.44,2447.33
2020-03-25,2457.77,2571.42,2407.53,2475.56
2020-03-26,2501.29,2637.01,2500.72,2630.07
2020-03-27,2555.87,2615.91,2520.02,2541.47
2020-03-30,2558.98,2631.8,2545.28,2626.65
2020-03-31,2614.69,2641.39,2571.15,2584.59
2020-04-01,2498.08,2522.75,2447.49,2470.5
2020-04-02,2458.54,2532.95,2455.79,2526.9
2020-04-03,2514.92,2538.18,2459.96,2488.65
2020-04-06,2578.28,2676.85,2574.57,2663.68
2020-04-07,2738.65,2756.89,2657.67,2659.41
2020-04-08,2685,2760.75,2663.3,2749.98
2020-04-09,2776.99,2818.57,2762.36,2789.82
2020-04-13,2782.46,2782.46,2721.17,2761.63
2020-04-14,2805.1,2851.85,2805.1,2846.06
2020-04-15,2795.64,2801.88,2761.54,2783.36
2020-04-16,2799.34,2806.51,2764.32,2799.55
2020-04-17,2842.43,2879.22,2830.88,2874.56
2020-04-20,2845.62,2868.98,2820.43,2823.16
2020-04-21,2784.81,2785.54,2727.1,2736.56
2020-04-22,2787.89,2815.1,2775.95,2799.31
2020-04-23,2810.42,2844.9,2794.26,2797.8
2020-04-24,2812.64,2842.71,2791.76,2836.74
2020-04-27,2854.65,2887.72,2852.89,2878.48
2020-04-28,2909.96,2921.15,2860.71,2863.39
2020-04-29,2918.46,2954.86,2912.16,2939.51
2020-04-30,2930.91,2930.91,2892.47,2912.43
2020-05-01,2869.09,2869.09,2821.61,2830.71
2020-05-04,2815.01,2844.24,2797.85,2842.74
2020-05-05,2868.88,2898.23,2863.55,2868.44
2020-05-06,2883.14,2891.11,2847.65,2848.42
2020-05-07,2878.26,2901.92,2876.48,2881.19
2020-05-08,2908.83,2932.16,2902.88,2929.8
2020-05-11,2915.46,2944.25,2903.44,2930.32
2020-05-12,2939.5,2945.82,2869.59,2870.12
2020-05-13,2865.86,2874.14,2793.15,2820
2020-05-14,2794.54,2852.8,2766.64,2852.5
2020-05-15,2829.95,2865.01,2816.78,2863.7
2020-05-18,2913.86,2968.09,2913.86,2953.91
2020-05-19,2948.59,2964.21,2922.41,2922.94
2020-05-20,2953.63,2980.29,2953.63,2971.61
2020-05-21,2969.95,2978.5,2938.57,2948.51
2020-05-22,2948.05,2956.76,2933.59,2955.45
2020-05-26,3004.08,3021.72,2988.17,2991.77
2020-05-27,3015.65,3036.25,2969.75,3036.13
2020-05-28,3046.61,3068.67,3023.4,3029.73
2020-05-29,3025.17,3049.03,2998.61,3044.31
2020-06-01,3038.78,3062.18,3031.54,3055.73
2020-06-02,3064.78,3081.07,3051.64,3080.82
2020-06-03,3098.9,3130.94,3098.9,3122.87
2020-06-04,3111.56,3128.91,3090.41,3112.35
2020-06-05,3163.84,3211.72,3163.84,3193.93
2020-06-08,3199.92,3233.13,3196,3232.39
2020-06-09,3213.32,3222.71,3193.11,3207.18
2020-06-10,3213.42,3223.27,3181.49,3190.14
2020-06-11,3123.53,3123.53,2999.49,3002.1
2020-06-12,3071.04,3088.42,2984.47,3041.31
2020-06-15,2993.76,3079.76,2965.66,3066.59
2020-06-16,3131,3153.45,3078.36,3124.74
2020-06-17,3136.13,3141.16,3108.03,3113.49
2020-06-18,3101.64,3120,3093.51,3115.34
2020-06-19,3140.29,3155.53,3083.11,3097.74
2020-06-22,3094.42,3120.92,3079.39,3117.86
2020-06-23,3138.7,3154.9,3127.12,3131.29
2020-06-24,3114.4,3115.01,3032.13,3050.33
2020-06-25,3046.6,3084.98,3024.01,3083.76
2020-06-26,3073.2,3073.73,3004.63,3009.05
2020-06-29,3018.59,3053.89,2999.74,3053.24
2020-06-30,3050.2,3111.51,3047.83,3100.29
2020-07-01,3105.92,3128.44,3101.17,3115.86
2020-07-02,3143.64,3165.81,3124.52,3130.01
2020-07-06,3155.29,3182.59,3155.29,3179.72
2020-07-07,3166.44,3184.15,3142.93,3145.32
2020-07-08,3153.07,3171.8,3136.53,3169.94
2020-07-09,3176.17,3179.78,3115.85,3152.05
2020-07-10,3152.47,3186.82,3136.22,3185.04
2020-07-13,3205.08,3235.32,3149.43,3155.22
2020-07-14,3141.11,3200.95,3127.66,3197.52
2020-07-15,3225.98,3238.28,3200.76,3226.56
2020-07-16,3208.36,3220.39,3198.59,3215.57
2020-07-17,3224.21,3233.52,3205.65,3224.73
2020-07-20,3224.29,3258.61,3215.16,3251.84
2020-07-21,3268.52,3277.29,3247.77,3257.3
2020-07-22,3254.86,3279.32,3253.1,3276.02
2020-07-23,3271.64,3279.99,3222.66,3235.66
2020-07-24,3218.58,3227.26,3200.05,3215.63
2020-07-27,3219.84,3241.43,3214.25,3239.41
2020-07-28,3234.27,3243.72,3216.17,3218.44
2020-07-29,3227.22,3264.74,3227.22,3258.44
2020-07-30,3231.76,3250.92,3204.13,3246.22
2020-07-31,3270.45,3271.63,3220.26,3271.12
2020-08-03,3288.26,3302.73,3284.53,3294.61
2020-08-04,3289.92,3306.84,3286.37,3306.51
2020-08-05,3317.37,3330.77,3317.37,3327.77
2020-08-06,3323.17,3351.03,3318.14,3349.16
2020-08-07,3340.05,3352.54,3328.72,3351.28
2020-08-10,3356.04,3363.29,3335.44,3360.47
2020-08-11,3370.34,3381.01,3326.44,3333.69
2020-08-12,3355.46,3387.89,3355.46,3380.35
2020-08-13,3372.95,3387.24,3363.35,3373.43
2020-08-14,3368.66,3378.51,3361.64,3372.85
2020-08-17,3380.86,3387.59,3379.22,3381.99
2020-08-18,3387.04,3395.06,3370.15,3389.78
2020-08-19,3392.51,3399.54,3369.66,3374.85
2020-08-20,3360.48,3390.8,3354.69,3385.51
2020-08-21,3386.01,3399.96,3379.31,3397.16
2020-08-24,3418.09,3432.09,3413.13,3431.28
2020-08-25,3435.95,3444.21,3425.84,3443.62
2020-08-26,3449.97,3481.07,3444.15,3478.73
2020-08-27,3485.14,3501.38,3468.35,3484.55
2020-08-28,3494.69,3509.23,3484.32,3508.01
2020-08-31,3509.73,3514.77,3493.25,3500.31
2020-09-01,3507.44,3528.03,3494.6,3526.65
2020-09-02,3543.76,3588.11,3535.23,3580.84
2020-09-03,3564.74,3564.85,3427.41,3455.06
2020-09-04,3453.6,3479.15,3349.63,3426.96
2020-09-08,3371.88,3379.97,3329.27,3331.84
2020-09-09,3369.82,3424.77,3366.84,3398.96
2020-09-10,3412.56,3425.55,3329.25,3339.19
2020-09-11,3352.7,3368.95,3310.47,3340.97
2020-09-14,3363.56,3402.93,3363.56,3383.54
2020-09-15,3407.73,3419.48,3389.25,3401.2
2020-09-16,3411.23,3428.92,3384.45,3385.49
2020-09-17,3346.86,3375.17,3328.82,3357.01
2020-09-18,3357.38,3362.27,3292.4,3319.47
2020-09-21,3285.57,3285.57,3229.1,3281.06
2020-09-22,3295.75,3320.31,3270.95,3315.57
2020-09-23,3320.11,3323.35,3232.57,3236.92
2020-09-24,3226.14,3278.7,3209.45,3246.59
2020-09-25,3236.66,3306.88,3228.44,3298.46
2020-09-28,3333.9,3360.74,3332.91,3351.6
